"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Bangladesh","BGD","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","24439315.740411","21166668.8900043","19389401.2614907","37233825.7001239","43597404.5726195","100871139.364155","63141490.9038275","220485220.417017","219118023.576171","92547872.3373215","114101463.155879","101558849.816043","152598207.979166","100734002.453767","88594527.7588715","61842700.4657638","108956125.436662","99823068.4847956","109695844.505661","108665991.128036","127743409.853269","127879898.521665","129065693.835174","105667583.652393","94575579.7257745","118972801.901771","117761041.625999","101210410.399637","100147677.870325","103800927.648589","100543633.661234","99525429.3867214","95495281.7514044","108379480.545685","108816087.81822","104402066.60621","147130003.837472","243031068.823697","222359635.888065","215125328.012168","394725465.596179","417448144.872639","353773901.329961","283960630.520736","304727346.420063","369065646.335104","445927473.418613","456725613.66399","",
"Bangladesh","BGD","Adjusted savings: net national savings (% of GNI)","NY.ADJ.NNAT.GN.ZS","","","","","","","","","","","","","","","","","-8.7441810066328","2.33200815151125","-2.07014412174875","-0.900864409805397","0.411522564335045","13.0763329929568","15.4768727083442","14.858036952427","8.37742991163964","13.611430140067","14.878328554796","14.5714229590426","14.0237424269655","14.2246105702866","14.8657810461819","14.4004960118974","13.6909718561033","12.5823562662615","13.9320525339036","13.7284347240379","14.7574679966062","15.9751819919602","17.3445392520978","18.1387026618595","19.2433582071285","19.8145354894258","21.8958693097287","21.288560728676","22.6968882810427","23.997788691886","25.1892978589972","25.9407974737406","26.6319376005022","27.9553470171084","27.7714457918234","27.2248246360587","29.4603558238504","28.7675296311818","27.3102908945969","26.3496469896606","26.9447239360197","25.523062212033","",
"Bangladesh","BGD","Adjusted savings: net national savings (current US$)","NY.ADJ.NNAT.CD","","","","","","","","","","","","","","","","","-883625456.478302","224079295.066062","-274050326.248549","-139955764.116179","74719911.5536797","2692516196.14105","2916950295.12998","2692719035.26772","1629654738.76733","3083716614.74206","3303311302.99965","3623466346.32588","3812255400.17819","4184676786.98174","4791844111.44817","4553227797.76173","4446640895.79726","4286710364.62511","4851763644.11145","5367373682.94213","7031879377.66415","7925822786.42976","8917809467.96733","9584746269.44214","10603426968.29","11022782762.1432","12460511067.0831","13323256377.7452","15416962569.8692","17403356344.6937","19111178271.3849","21977001549.4865","26281491423.2","31030435188.9903","34714307239.7793","37842506244.1216","42717515944.583","46603398002.5145","50250935246.0583","54807265738.494","63050654010.2861","66359961751.2859","",
"Bangladesh","BGD","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9780410015449","2.74654959008857","2.61383251277758","2.4113737271659","2.2423896040891","2.09678303308482","1.97317137150297","1.85159463415374","1.72225022761921","1.62514736170423","1.54461409524897","1.4751803328546","1.41050079696645","1.34473395591437","1.27384067081747","1.18854665089911","1.09760301501156","1.02925791602534","0.952882160677055","0.893986830504778","0.850675082536801","0.800453760943238","0.740599479199957","0.695295893015088","0.662113401204617","0.611560697367356","0.570108502444128","0.534944991368882","",
"Bangladesh","BGD","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959943388.952936","868419110.785519","848937143.998287","821536167.827653","780900325.388354","819774307.621058","940208921.954623","918638106.908107","885506335.039362","858750782.940034","851109384.176858","820639593.227913","802688422.282504","841589785.37113","865261955.682844","861941954.880339","832753934.171414","871985637.226766","940343309.180855","992325381.860303","1063343853.171","1112630727.7111","1073869244.83994","1126379346.68444","1218288658.21649","1272046250.5241","1334053895.71926","1390856977.55909","",
"Bangladesh","BGD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","204.0016","205.1018","206.202","206.9088","207.6156","208.3224","209.0292","209.736","208.5898","207.4436","206.2974","205.1512","204.005","202.8922","201.7794","200.6666","199.5538","198.441","196.4624","194.4838","192.5052","190.5266","188.548","184.779","181.01","177.241","173.472","169.703","164.4542","159.2054","153.9566","148.7078","143.459","139.0968","134.7346","130.3724","126.0102","121.648","118.6098","115.5716","112.5334","109.4952","106.457","103.9962","101.5354","99.0746","96.6138","94.153","92.9238","91.6946","90.4654","89.2362","88.007","87.1072","86.2074","85.3076","84.4078","83.508","",
"Bangladesh","BGD","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2852096557617","32.5558815002441","","","29.5844497680664","28.0626792907715","","","","","","","10.265230178833","",
"Bangladesh","BGD","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4573497772217","28.7983207702637","","","27.0551204681396","24.4119300842285","","","","","","","","",
"Bangladesh","BGD","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9630813598633","36.1637115478516","","","32.014518737793","31.5704307556152","","","","","","","","",
"Bangladesh","BGD","Adults (ages 15+) and children (ages 0-14) newly infected with HIV","SH.HIV.INCD.TL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","200","200","500","500","500","710","990","1300","1500","1700","1700","1600","1600","1600","1500","1400","1500","1500","1500","1600","1600","1700","",
"Bangladesh","BGD","Adults (ages 15+) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","200","200","500","500","500","700","980","1200","1400","1600","1600","1600","1600","1500","1500","1400","1400","1500","1500","1500","1600","1600","",
"Bangladesh","BGD","Age dependency ratio (% of working-age population)","SP.POP.DPND","80.2930675455439","81.6466187233129","82.5606010667335","83.248946070534","83.9954350153724","84.9169058495257","86.4578425543924","88.0511015091105","89.544989941071","90.6129513207057","91.0281079965756","91.8859642090927","92.3577886335626","92.5139917758791","92.5899396419746","92.7416679062287","93.1224472977815","93.2266544117173","93.0884987463284","92.6449427721072","91.8866643167256","91.7547661343033","91.0867304732339","90.0970219936345","89.0411688986473","88.0247754876022","87.3208249607838","86.5824116100535","85.7456901894249","84.6800455991961","83.3379149694154","82.2710595102159","80.9671881713238","79.4918877327963","77.9352837281863","76.3510722289656","74.9756765494667","73.5585052280562","72.1154691379679","70.6518020386743","69.1796464124791","68.0350854564402","66.8351176095121","65.6070684492335","64.3728512922017","63.1347010618505","62.2381208413704","61.2860536572515","60.2909248483172","59.2722709788548","58.2367926332918","57.073212309986","55.971008814597","54.8872858476223","53.7623499078609","52.5785110798697","51.4654234704502","50.3040615510256","",
"Bangladesh","BGD","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","4.83604279327047","4.87963743639935","4.90323616506139","4.91052138571689","4.90788874933677","4.90142071687262","5.00702745062235","5.0962696025776","5.16614554686583","5.21363173651507","5.24046975671758","5.38350749597428","5.51024955373315","5.62311645937087","5.72511795732209","5.81833895729148","5.89465098723115","5.93082555600514","5.93128828992138","5.90274603637082","5.85259218081991","5.86438896970547","5.84343403530689","5.79494565987639","5.72592523482019","5.64263975546737","5.68191227206291","5.71045663792731","5.72764858715811","5.73199414588438","5.72504347835095","5.79073896306994","5.84197039863145","5.88190700145066","5.9137991587553","5.94114954188144","6.06370336620164","6.17521709344718","6.27948588247954","6.38030565301484","6.48070470230115","6.5921092656403","6.68905527645482","6.7771326086747","6.86307642419521","6.95031406458845","7.08254398759165","7.19978040247044","7.29796748492059","7.37226305730543","7.42056728729378","7.5233417317623","7.61066191240381","7.67433422727247","7.70097276930991","7.68716318324994","7.69062298763566","7.66284160339471","",
"Bangladesh","BGD","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","75.4570247522734","76.7669812869135","77.6573649016721","78.3384246848171","79.0875462660356","80.0154851326531","81.45081510377","82.9548319065329","84.3788443942051","85.3993195841906","85.7876382398581","86.5024567131184","86.8475390798295","86.8908753165083","86.8648216846525","86.9233289489372","87.2277963105504","87.2958288557122","87.157210456407","86.7421967357364","86.0340721359057","85.8903771645978","85.2432964379271","84.3020763337581","83.3152436638271","82.3821357321348","81.6389126887209","80.8719549721262","80.0180416022667","78.9480514533117","77.6128714910644","76.480320547146","75.1252177726923","73.6099807313456","72.0214845694311","70.4099226870842","68.911973183265","67.383288134609","65.8359832554883","64.2714963856594","62.6989417101779","61.4429761907999","60.1460623330573","58.8299358405588","57.5097748680065","56.1843869972621","55.1555768537787","54.0862732547811","52.9929573633966","51.9000079215494","50.816225345998","49.5498705782237","48.3603469021932","47.2129516203498","46.061377138551","44.8913478966198","43.7748004828145","42.6412199476309","",
"Bangladesh","BGD","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.346133218921","51.1223284287402","52.6185344827586","","","","","","","58.9920948616601","59.3691614463128","59.4614402224483","59.7114925950658","","",
"Bangladesh","BGD","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","72.827840516248","72.8047937312745","72.827840516248","73.1351309825613","74.0339555965276","74.1338249980794","74.4795267726819","74.2797879695783","74.3258815395252","74.4948912959975","74.4795267726819","76.7534762234002","76.7381117000845","76.7381117000845","76.853345624952","76.807252055005","76.7534762234002","76.7227471767688","76.6920181301375","76.7227471767688","76.6766536068218","76.6536068218484","76.5460551586387","77.2835522777906","77.0300376430821","77.1375893062918","77.7060766689713","80.102942306215","80.2258584927403","79.7879695782438","79.2809403088269","73.3579165706384","72.5666436198817","71.8906045939925","72.0135207805178","71.6524544825997","71.9443804255973","72.4744564799877","72.873934086195","72.2132595836214","72.2363063685949","71.8521932857033","71.6601367442575","71.6217254359684","71.5295382960744","71.2913881846816","71.1838365214719","71.0839671199201","71.0301912883153","70.9917799800261","70.1236844126911","70.0622263194284","69.9700391795345","69.900898824614","70.3867268523853","70.6323266569678","","",
"Bangladesh","BGD","Agricultural land (sq. km)","AG.LND.AGRI.K2","","94800","94770","94800","95200","96370","96500","96950","96690","96750","96970","96950","99910","99890","99890","100040","99980","99910","99870","99830","99870","99810","99780","99640","100600","100270","100410","101150","104270","104430","103860","103200","95490","94460","93580","93740","93270","93650","94340","94860","94000","94030","93530","93280","93230","93110","92800","92660","92530","92460","92410","91280","91200","91080","90990","91622.40234375","91942.099609375","","",
"Bangladesh","BGD","Agricultural machinery, tractors","AG.AGR.TRAC.NO","","750","800","850","900","950","1000","1100","1300","1500","2072","2270","2470","2660","2860","3050","3250","3454","3500","3500","3500","3350","3200","3075","2950","2800","2700","2580","2450","2300","2180","2050","1925","1800","1675","1550","1400","1300","1200","1080","1000","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.871586287042417","0.9305571711062","0.987797791981406","1.04166666666667","1.08237438760396","1.13662195953626","1.2439217460138","1.47242043266508","1.70261066969353","2.34468711101052","2.56874504922485","2.70447826563013","2.91315299529077","3.13218705508707","3.33552055993001","3.55657693149486","3.78271821268207","3.83561643835616","3.83856108795789","3.83729854182655","3.67768141398617","3.51493848857645","3.38321047419958","3.21175830157866","3.05944055944056","2.94727649819889","2.79371954520845","2.5689420153088","2.40762064273003","2.30541455160744","2.18433670751199","2.23603205947264","2.11615330355043","1.99215033301618","1.84435982865302","1.67524231183439","1.54946364719905","1.4194464158978","1.28022759601707","1.19760479041916","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","89.3407913270389","88.5597661959556","88.4386698010957","88.1522563760555","87.8425045330033","87.9210346842839","87.2053041866428","86.8658996219139","86.7429138978493","86.4422154861748","85.1926788928516","84.9058363170318","84.4069920332553","82.9893329158976","82.7110464765456","82.5724053491724","82.1876338315119","81.2935771836295","80.528455379764","80.2782706103771","79.646459314208","78.8413269003704","78.203754999803","77.173480596018","76.5866145255212","75.9011051175312","75.5502494302307","75.2239829192052","74.0695545152855","73.4674364627434","73.6485901573227","72.538210949315","72.6488533870306","71.8803746957717","70.7406218540953","70.6282312264837","69.8445490142828","69.5324014691699","68.8658980070332","","","","","","","","","","",
"Bangladesh","BGD","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","81572.5201803615","76564.168745181","77876.6163440905","78122.997863639","77092.5145132634","79843.0258595613","76920.3978161743","77250.1051314669","79121.8549686121","79763.2577066355","74167.3831612544","74789.3059198574","74782.8223946315","69385.389506992","71248.61881164","71899.9219577919","72440.6735848976","70306.0185850673","69281.5291876047","70355.9566412052","69366.2518711452","67762.3071203496","67309.7373170654","65460.552752038","65087.9002206594","64844.4393328502","65461.495772066","65620.8892597395","63570.0470236348","65794.570866011","65729.3045548861","65752.8416206942","66865.4961154493","66844.6512857101","64924.5401471171","66530.3106224919","66366.0110951755","67098.4892881431","67372.9542041387","","","","","","","","","","",
